date,employee_title,location,employee_status,outlook,recommend,approve_ceo,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Tue Nov 28 2017 06:08:31 GMT-0800 (Pacific Standard Time),Computer Systems Analyst,,Former Employee,Neutral,Doesn't Recommend,,Good experience,,1,,,,5.0,,,,,
Tue Nov 21 2017 12:52:47 GMT-0800 (Pacific Standard Time),Senior Software Engineer,"New York, NY",Current Employee,Neutral,Doesn't Recommend,,Full Time Software Engineer at Bloomberg LP - Very Happy,3,3,,,,5.0,5.0,4.0,5.0,5.0,4.0
Wed Dec 27 2017 11:20:33 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Dayton, NJ",Current Employee,Neutral,Doesn't Recommend,,Toxic office culture,,14,,,,1.0,1.0,1.0,1.0,1.0,1.0
Fri Dec 08 2017 01:10:01 GMT-0800 (Pacific Standard Time),Anonymous Employee,"New York, NY",Former Employee,Neutral,Doesn't Recommend,,All depends on caliber of leadership for your silo's chain of command,1,3,,,,3.0,1.0,3.0,3.0,3.0,3.0
Thu Dec 07 2017 06:06:04 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Free snacks aren't enough,,5,,,,2.0,2.0,2.0,1.0,4.0,1.0
Tue Dec 05 2017 07:42:57 GMT-0800 (Pacific Standard Time),Anonymous Employee,"Washington, DC",Former Employee,Neutral,Doesn't Recommend,,Sick corporate culture,3,5,,,,2.0,2.0,1.0,3.0,4.0,2.0
Mon Dec 04 2017 10:27:56 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Not enough toilets,,3,,,,3.0,,,,,
Thu Nov 30 2017 07:34:17 GMT-0800 (Pacific Standard Time),Recruiting Coordinator,"New York, NY",Former Employee,Neutral,Doesn't Recommend,,Recruiting Coordinator (Engineering Department),1,7,,,,2.0,2.0,3.0,1.0,5.0,1.0
Mon Dec 04 2017 11:11:06 GMT-0800 (Pacific Standard Time),Customer Service Representative,"New York, NY",Former Employee,Neutral,Doesn't Recommend,,potential to be a great employer,1,2,,,,3.0,4.0,3.0,3.0,3.0,3.0
Thu Nov 16 2017 06:48:20 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Recommends,,"Good place to work, people are friendly to work with",,1,,,,4.0,5.0,5.0,4.0,3.0,3.0
Thu Nov 23 2017 07:31:36 GMT-0800 (Pacific Standard Time),Financial Analyst,"Princeton, NJ",Former Employee,Positive,Recommends,,Poorly run company,1,4,,,,3.0,1.0,1.0,2.0,1.0,1.0
Sat Nov 11 2017 16:23:41 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Positive,Recommends,,60% of the company is good to work for,,1,,,,4.0,4.0,4.0,4.0,4.0,3.0
Tue Nov 07 2017 10:07:17 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great Environment to Learn,,2,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Nov 20 2017 12:40:16 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Positive,Recommends,,"Long hours, high stress. but exciting",,3,,,,3.0,1.0,3.0,5.0,5.0,2.0
Thu Dec 07 2017 11:15:27 GMT-0800 (Pacific Standard Time),Global Data Analyst,"Princeton, NJ",Current Employee,Positive,Recommends,,no career progression,1,15,,,,1.0,5.0,4.0,1.0,4.0,2.0
Mon Nov 06 2017 08:59:10 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Positive,Recommends,,R&D,,1,,,,4.0,,,,,
Fri Nov 03 2017 11:42:51 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Positive,Recommends,,Great company for young people,5,2,,,,4.0,3.0,5.0,3.0,5.0,3.0
Sat Oct 28 2017 19:02:29 GMT-0700 (Pacific Daylight Time),Editor,"New York, NY",Former Employee,Positive,Recommends,,Good if you don’t have a family and aren’t a woman,1,12,,,,3.0,1.0,2.0,3.0,4.0,2.0
Tue Oct 24 2017 11:07:19 GMT-0700 (Pacific Daylight Time),Financial Sales & Analytics,"New York, NY",Former Employee,Positive,Recommends,,Analytics and Financial Sales,3,3,,,,5.0,5.0,5.0,4.0,5.0,5.0
Thu Nov 02 2017 16:17:31 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Customer support,,,,,,5.0,,,,,
Thu Nov 02 2017 18:51:46 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Head of marketing,1,,,,,5.0,1.0,3.0,5.0,5.0,2.0
Wed Oct 25 2017 03:09:08 GMT-0700 (Pacific Daylight Time),GLobal Markets Implementation,"New York, NY",Current Employee,Neutral,Recommends,,Great Company to work for,8,2,,,,5.0,4.0,5.0,5.0,4.0,4.0
Tue Oct 31 2017 12:24:11 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Financial Products Sales and Analytics,,,,,,4.0,,,,,
Wed Oct 18 2017 14:23:03 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Neutral,Recommends,,TV producer,,4,,,,4.0,5.0,5.0,3.0,4.0,3.0
Sun Oct 15 2017 18:15:56 GMT-0700 (Pacific Daylight Time),Product Manager,"New York, NY",Former Employee,Neutral,Recommends,,Product Manager,5,5,,,,4.0,4.0,5.0,4.0,4.0,4.0
Sun Oct 22 2017 14:18:41 GMT-0700 (Pacific Daylight Time),Senior Analyst,"New York, NY",Current Employee,Neutral,Recommends,,"Vibrant Media and Finance Mix -- metrics driven, for better and worse",5,1,,,,4.0,2.0,5.0,5.0,3.0,4.0
Thu Nov 23 2017 21:47:18 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Do not work in Support,1,8,,,,1.0,2.0,3.0,1.0,2.0,2.0
Sun Oct 22 2017 08:03:00 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,stressful but I leaned a lot,,1,,,,4.0,,,,,
Thu Oct 12 2017 12:59:33 GMT-0700 (Pacific Daylight Time),Project Manager,"New York, NY",Current Employee,Neutral,Recommends,,I feel more and more irrelevant to the outside world,5,4,,,,4.0,1.0,1.0,1.0,4.0,1.0
Fri Oct 20 2017 13:07:31 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Financial Product Sales & Analytics,1,1,,,,4.0,5.0,5.0,4.0,3.0,1.0
Sat Nov 04 2017 16:37:39 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Bloomberg,,,,,,3.0,5.0,5.0,5.0,5.0,5.0
Sun Oct 29 2017 00:18:41 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Good at most things (except ethics),,3,,,,3.0,3.0,2.0,3.0,3.0,2.0
Thu Nov 02 2017 08:31:09 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Sales,,1,,,,3.0,3.0,3.0,3.0,3.0,3.0
Wed Oct 11 2017 19:53:08 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Positive,Recommends,,Developer,1,3,,,,4.0,4.0,4.0,4.0,3.0,4.0
Mon Oct 16 2017 23:45:57 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,awesome company,,1,,,,4.0,,,,,
Tue Oct 17 2017 09:39:46 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Software Engineer,,1,,,,4.0,4.0,4.0,4.0,4.0,4.0
Thu Oct 12 2017 15:31:16 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Bloomberg Core Terminal Sales,5,2,,,,4.0,3.0,4.0,2.0,4.0,1.0
Tue Oct 10 2017 14:52:40 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,fantastic experience,,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Sep 18 2017 17:28:56 GMT-0700 (Pacific Daylight Time),Compliance Product Manager,"New York, NY",Former Employee,Positive,Recommends,,"Technology dinosaur past it's prime with several product, corporate and cultural flaws",5,30,,,,2.0,2.0,1.0,1.0,5.0,1.0
Sat Oct 21 2017 08:40:20 GMT-0700 (Pacific Daylight Time),Sales Associate,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Sales,1,5,,,,2.0,1.0,1.0,3.0,3.0,1.0
Wed Oct 04 2017 14:20:12 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,good company to work for,3,1,,,,4.0,2.0,5.0,5.0,5.0,4.0
Fri Oct 06 2017 15:51:00 GMT-0700 (Pacific Daylight Time),Senior Software Developer,"New York, NY",Current Employee,Negative,Doesn't Recommend,,"Intense with lots of room to learn, no work-life balance",1,11,,,,2.0,1.0,2.0,3.0,5.0,2.0
Thu Oct 19 2017 08:27:11 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Journalist,,1,,,,3.0,,,,,
Thu Sep 28 2017 11:48:17 GMT-0700 (Pacific Daylight Time),User Experience,"New York, NY",Former Employee,Negative,Doesn't Recommend,,UX,3,2,,,,5.0,2.0,5.0,5.0,5.0,4.0
Mon Oct 16 2017 05:45:43 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Bloomberg Law Legal Analyst,,2,,,,2.0,3.0,1.0,1.0,4.0,1.0
Thu Sep 28 2017 15:43:09 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Excellence place to work,,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 28 2017 19:04:36 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Software engineer,,1,,,,5.0,,,,,
Fri Sep 29 2017 12:31:56 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,A great stepping stone for the future,,1,,,,5.0,5.0,4.0,3.0,5.0,4.0
Sun Oct 15 2017 09:50:45 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Current Employee,Negative,Doesn't Recommend,,Internal Politics makes it a toxic environment,1,2,,,,2.0,2.0,2.0,2.0,3.0,1.0
Sun Oct 01 2017 15:29:55 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Data scientist,8,,,,,4.0,5.0,4.0,3.0,4.0,3.0
Mon Oct 09 2017 09:46:30 GMT-0700 (Pacific Daylight Time),Senior Data Analyst,,Former Employee,Neutral,Recommends,,it's a good starting job,,3,,,,3.0,3.0,5.0,3.0,5.0,2.0
Wed Sep 27 2017 04:01:40 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Communications and Government Relations,,1,,,,4.0,,,,,
Fri Oct 06 2017 08:04:00 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,"Nice benefits, poor culture",,3,,,,3.0,,,,,
Thu Sep 14 2017 20:22:43 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Software Engineering Intern,,3,,,,5.0,,,,,
Tue Sep 19 2017 10:21:30 GMT-0700 (Pacific Daylight Time),Account Manager,,Current Employee,Neutral,Recommends,,Great place to work,3,1,,,,5.0,5.0,5.0,3.0,5.0,3.0
Tue Sep 19 2017 19:46:57 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Princeton, NJ",Current Employee,Neutral,Recommends,,"Comfortable, but hard to get things done",,1,,,,4.0,,,,,
Mon Sep 18 2017 10:18:17 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Incredible play to work,,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Sep 18 2017 20:56:02 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Research Anslyst,3,,,,,5.0,4.0,5.0,5.0,3.0,3.0
Mon Sep 25 2017 20:13:39 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Reporter,,3,,,,3.0,,,,,
Thu Sep 07 2017 13:27:44 GMT-0700 (Pacific Daylight Time),Sales Representative,"Washington, DC",Former Employee,Positive,Recommends,,It Definitely Has a Ceiling,3,4,,,,4.0,4.0,5.0,2.0,5.0,3.0
Tue Sep 12 2017 20:38:58 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Software engineer,,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 14 2017 10:16:19 GMT-0700 (Pacific Daylight Time),Senior Product Manager,"New York, NY",Current Employee,Positive,Recommends,,Great place to launch a career,3,1,,,,4.0,3.0,5.0,3.0,4.0,2.0
Wed Sep 13 2017 12:17:18 GMT-0700 (Pacific Daylight Time),Sales Associate,"New York, NY",Former Employee,Positive,Recommends,,Awesome,3,1,,,,4.0,4.0,3.0,3.0,4.0,4.0
Wed Sep 27 2017 09:21:49 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Boring,,2,,,,2.0,,,,,
Thu Sep 14 2017 05:47:25 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Diversity Recruiting,,,,,,4.0,4.0,4.0,4.0,5.0,4.0
Thu Sep 07 2017 20:17:07 GMT-0700 (Pacific Daylight Time),Intern,"New York, NY",Former Employee,Positive,Recommends,,Intern,1,1,,,,5.0,4.0,5.0,5.0,5.0,5.0
Tue Sep 05 2017 17:07:28 GMT-0700 (Pacific Daylight Time),Product Manager,"New York, NY",Current Employee,Positive,Recommends,,Overall I had a great experience work at Bloomberg,3,2,,,,4.0,3.0,2.0,3.0,5.0,2.0
Thu Sep 07 2017 08:42:10 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Positive,Recommends,,Amazing Company,8,,,,,4.0,3.0,5.0,5.0,3.0,4.0
Sat Sep 02 2017 09:52:33 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Sales Rep,,1,,,,5.0,,,,,
Sat Sep 02 2017 17:29:05 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Dynamic Company,,,,,,5.0,5.0,5.0,4.0,4.0,4.0
Sat Sep 02 2017 19:13:11 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,intern,,,,,,5.0,5.0,4.0,5.0,5.0,5.0
Tue Aug 29 2017 18:50:11 GMT-0700 (Pacific Daylight Time),Sales Representative,"San Francisco, CA",Current Employee,Positive,Recommends,,Great benefit,8,1,,,,4.0,4.0,4.0,4.0,3.0,
Thu Aug 31 2017 21:55:36 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great Company to work with~ Great Mission!,,,,,,4.0,5.0,5.0,5.0,5.0,4.0
Mon Aug 28 2017 18:11:16 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great benefits,,1,,,,4.0,3.0,3.0,3.0,5.0,5.0
Thu Aug 17 2017 05:04:50 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,"Great folks, great picnic",,4,,,,5.0,5.0,5.0,4.0,3.0,4.0
Tue Aug 22 2017 13:32:36 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Company Review,,1,,,,5.0,2.0,5.0,3.0,4.0,3.0
Thu Aug 24 2017 14:10:38 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,software engineer,,,,,,4.0,4.0,4.0,4.0,4.0,4.0
Fri Sep 01 2017 09:08:14 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Account Manager,,1,,,,3.0,3.0,3.0,3.0,4.0,3.0
Wed Aug 16 2017 07:28:34 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great company,,1,,,,4.0,5.0,5.0,5.0,5.0,3.0
Thu Aug 17 2017 13:23:12 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Good Place to Work,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Aug 28 2017 18:50:08 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Relationship Manager,,,,,,3.0,5.0,4.0,2.0,4.0,2.0
Wed Aug 09 2017 11:25:41 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great,,,,,,5.0,,,,,
Tue Jul 25 2017 18:17:51 GMT-0700 (Pacific Daylight Time),Software Developer,"New York, NY",Current Employee,Positive,Recommends,,Finance but not,1,4,,,,5.0,2.0,5.0,4.0,4.0,4.0
Fri Aug 18 2017 08:02:06 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Marketing Micro-Management,,3,,,,2.0,2.0,5.0,1.0,4.0,2.0
Tue Aug 01 2017 20:32:51 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great company,,1,,,,4.0,,,,,
Tue Aug 15 2017 12:20:16 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,software eng,,,,,,3.0,3.0,3.0,3.0,4.0,3.0
Thu Jul 27 2017 11:33:43 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Good overall,,1,,,,4.0,5.0,4.0,3.0,3.0,3.0
Tue Jul 25 2017 12:40:11 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Analytics,,1,,,,4.0,,,,,
Tue Jul 25 2017 17:36:04 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Analytics,,,,,,4.0,,,,,
Wed Jul 12 2017 16:19:32 GMT-0700 (Pacific Daylight Time),Sales Representative,"New York, NY",Former Employee,Neutral,Recommends,,Ten Years at Bloomberg,1,12,,,,3.0,2.0,3.0,2.0,5.0,2.0
Wed Jul 19 2017 22:21:08 GMT-0700 (Pacific Daylight Time),Sales Manager,"New York, NY",Former Employee,Neutral,Recommends,,"Good Place to work, good benefits, good people",3,1,,,,4.0,5.0,4.0,4.0,3.0,4.0
Fri Aug 18 2017 07:54:29 GMT-0700 (Pacific Daylight Time),Manager,"New York, NY",Current Employee,Neutral,Recommends,,It's over,1,13,,,,1.0,3.0,1.0,1.0,3.0,1.0
Fri Jul 14 2017 03:56:54 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,"Dynamic, fast-moving",1,3,,,,4.0,3.0,4.0,4.0,5.0,3.0
Sun Jul 23 2017 07:34:00 GMT-0700 (Pacific Daylight Time),Sales Manager,"New York, NY",Former Employee,Neutral,Recommends,,Afraid of its Employees,5,6,,,,3.0,4.0,3.0,3.0,3.0,2.0
Wed Jul 12 2017 10:26:49 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Excellent Company,,2,,,,5.0,5.0,5.0,5.0,4.0,4.0
Thu Aug 10 2017 12:58:14 GMT-0700 (Pacific Daylight Time),Help Desk,"New York, NY",Former Employee,Neutral,Recommends,,Thinking about Analytics at Bloomberg LP? RUNNNN!,1,7,,,,1.0,1.0,2.0,1.0,1.0,2.0
Thu Jul 06 2017 16:15:57 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Current Employee,Neutral,Recommends,,"Great company, my department not so much",1,1,,,,4.0,3.0,4.0,4.0,5.0,3.0
Thu Jun 29 2017 10:03:12 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Visionary Place,1,2,,,,5.0,3.0,4.0,4.0,4.0,4.0
Thu Jul 13 2017 14:43:05 GMT-0700 (Pacific Daylight Time),Sales,,Current Employee,Neutral,Recommends,,Get with the times,1,5,,,,2.0,1.0,2.0,2.0,1.0,
Tue Jul 18 2017 07:24:19 GMT-0700 (Pacific Daylight Time),Data Analyst,"Skillman, NJ",Former Employee,Positive,Doesn't Recommend,,data analyst,1,1,,,,3.0,5.0,2.0,1.0,5.0,1.0
Thu Jul 20 2017 08:58:19 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,Bloomberg,,,,,,3.0,4.0,3.0,2.0,2.0,3.0
Wed Jul 05 2017 13:09:36 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Current Employee,Positive,Doesn't Recommend,,media,5,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sun Jun 25 2017 19:23:10 GMT-0700 (Pacific Daylight Time),Senior Producer,"New York, NY",Former Employee,Positive,Doesn't Recommend,,Great place to work,5,3,,,,4.0,3.0,4.0,5.0,5.0,4.0
Tue Jul 04 2017 05:05:15 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,Overall positive experience,,,,,,4.0,,,,,
Thu Jul 13 2017 18:17:40 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,Micro-Managing to the MAX,,2,,,,2.0,4.0,4.0,1.0,4.0,1.0
Sat Jun 24 2017 11:37:01 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Doesn't Recommend,,Time spent as a Bloomberg employee,,1,,,,4.0,3.0,5.0,3.0,5.0,4.0
Mon Jul 10 2017 13:43:42 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,Global Data,3,,,,,3.0,4.0,4.0,3.0,4.0,3.0
Fri Jun 23 2017 15:49:58 GMT-0700 (Pacific Daylight Time),IT Technical Services Engineer,"Denville, NJ",Current Employee,Positive,Doesn't Recommend,,IT Technician,5,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 15 2017 16:31:20 GMT-0700 (Pacific Daylight Time),Senior Software Engineer,"New York, NY",Current Employee,Positive,Doesn't Recommend,,Great company to start your career.,5,3,,,,4.0,5.0,4.0,4.0,5.0,3.0
Sat Jul 01 2017 17:20:02 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Top tech firm with mixed employee experiences,,3,,,,3.0,1.0,1.0,5.0,5.0,1.0
Tue Jun 20 2017 17:13:37 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great Company,,1,,,,4.0,4.0,5.0,5.0,4.0,4.0
Thu Jun 22 2017 17:16:19 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,top of the top,,,,,,4.0,3.0,2.0,3.0,3.0,2.0
Tue Jun 20 2017 20:24:39 GMT-0700 (Pacific Daylight Time),Data Analyst,"Princeton, NJ",Current Employee,Positive,Recommends,,Data Analyst,1,,,,,5.0,,,,,
Tue Jun 27 2017 11:01:03 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Former Employee,Positive,Recommends,,A wild ride,3,7,,,,2.0,2.0,3.0,2.0,3.0,2.0
Tue Jun 13 2017 19:22:29 GMT-0700 (Pacific Daylight Time),Financial Product Sales and Analytics,"New York, NY",Current Employee,Positive,Recommends,,Analytics,,16,,,,2.0,1.0,2.0,3.0,4.0,2.0
Tue Jun 06 2017 17:32:32 GMT-0700 (Pacific Daylight Time),Senior Software Engineer,"San Francisco, CA",Current Employee,Positive,Recommends,,Awesome place,1,2,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 08 2017 09:41:47 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Good company to work for but not conventional tech company,1,2,,,,4.0,5.0,3.0,3.0,4.0,3.0
Thu May 18 2017 15:51:19 GMT-0700 (Pacific Daylight Time),Financial Software Engineer,"New York, NY",Former Employee,Positive,Recommends,,Awesome company,8,7,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 08 2017 16:31:22 GMT-0700 (Pacific Daylight Time),Senior Software Developer,"New York, NY",Former Employee,Positive,Recommends,,Review,5,1,,,,4.0,,,,,
Tue Jun 06 2017 15:15:39 GMT-0700 (Pacific Daylight Time),Sales Manager,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Parallel Universe,8,9,,,,3.0,3.0,2.0,2.0,3.0,1.0
Mon Jun 19 2017 07:45:11 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Product Manager,,1,,,,3.0,3.0,3.0,3.0,4.0,2.0
Sun Jun 04 2017 11:39:09 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Great culture,1,,,,,5.0,5.0,5.0,3.0,3.0,5.0
Fri Jun 09 2017 13:50:15 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,specialist,,7,,,,2.0,3.0,2.0,2.0,4.0,1.0
Tue May 23 2017 08:23:31 GMT-0700 (Pacific Daylight Time),Senior Software Engineer,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Great Place to get a broad spectrum of experience,1,3,,,,5.0,3.0,4.0,5.0,5.0,5.0
Tue May 30 2017 17:00:49 GMT-0700 (Pacific Daylight Time),Sales Representative,"New York, NY",Current Employee,Negative,Doesn't Recommend,,Good Employer,5,,,,,4.0,5.0,4.0,4.0,3.0,5.0
Tue May 30 2017 19:08:21 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Software Engineer,,,,,,4.0,4.0,4.0,4.0,4.0,3.0
Wed May 31 2017 09:52:53 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Ad Sales,,,,,,4.0,4.0,4.0,4.0,4.0,4.0
Wed Jun 07 2017 11:50:44 GMT-0700 (Pacific Daylight Time),Broadcast Operator,"New York, NY",Current Employee,Negative,Doesn't Recommend,,Terrible HR,3,4,,,,2.0,4.0,1.0,2.0,4.0,1.0
Wed May 24 2017 06:21:00 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,N/A,,,,,,5.0,2.0,5.0,5.0,5.0,5.0
Wed Jun 07 2017 07:18:11 GMT-0700 (Pacific Daylight Time),Sales Manager,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Depends on what dept your work,3,1,,,,2.0,2.0,2.0,2.0,3.0,2.0
Tue Jun 13 2017 21:27:42 GMT-0700 (Pacific Daylight Time),Software Engineer,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Software Engineer,3,22,,,,1.0,2.0,1.0,3.0,3.0,1.0
Wed May 24 2017 11:30:53 GMT-0700 (Pacific Daylight Time),Execution Management & Trading Analytics (EMSX),,Former Employee,Negative,Doesn't Recommend,,Trading Systems / Trade Analytics,3,,,,,4.0,3.0,4.0,3.0,4.0,5.0
Thu May 18 2017 13:29:53 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Sales,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
