date,employee_title,location,employee_status,outlook,recommend,approve_ceo,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed Jun 20 2018 21:55:21 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Best & worst,,,,,,4.0,4.0,,,,
Thu Jul 05 2018 07:34:51 GMT-0700 (Pacific Daylight Time),Research Associate,"Plano, TX",Former Employee,Negative,Doesn't Recommend,,"great facility benefits, everything else downhill lately",1,,,,,3.0,4.0,2.0,2.0,4.0,2.0
Mon Jun 18 2018 12:41:50 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Warehouse loader,,1,,,,4.0,2.0,1.0,3.0,4.0,1.0
Thu Jul 26 2018 06:12:16 GMT-0700 (Pacific Daylight Time),Merchandiser,,Current Employee,Negative,Doesn't Recommend,,Merchandiser,5,,,,,1.0,2.0,2.0,1.0,4.0,2.0
Wed Jun 20 2018 11:25:32 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Pretty good place to work,1,,,,,4.0,2.0,3.0,4.0,4.0,3.0
Mon Jul 02 2018 10:40:12 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Indianapolis, IN",Current Employee,Negative,Doesn't Recommend,,Quality Assurance Technician,3,1,,,,3.0,1.0,3.0,3.0,5.0,2.0
Tue Jun 19 2018 12:07:52 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Great Company with Flexibility,,,,,,4.0,4.0,4.0,3.0,4.0,3.0
Sun Jul 01 2018 12:03:53 GMT-0700 (Pacific Daylight Time),Sales Manager,,Current Employee,Negative,Doesn't Recommend,,Sales Manager,8,1,,,,2.0,5.0,2.0,5.0,5.0,2.0
Fri Jun 29 2018 13:05:09 GMT-0700 (Pacific Daylight Time),Driver Sales Representative,"Pennsauken, NJ",Current Employee,Negative,Doesn't Recommend,,Driver sales,8,1,,,,3.0,2.0,2.0,1.0,4.0,1.0
Sun Jun 10 2018 18:38:54 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Purchase, NY",Former Employee,Negative,Doesn't Recommend,,Senior Manager,1,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sun Jun 10 2018 18:38:54 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Purchase, NY",Former Employee,Positive,Recommends,,Senior Manager,1,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jun 27 2018 12:48:40 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Current Employee,Positive,Recommends,,Director,8,1,,,,3.0,3.0,4.0,1.0,2.0,2.0
Thu Jun 28 2018 19:50:09 GMT-0700 (Pacific Daylight Time),Senior Director,"White Plains, NY",Current Employee,Positive,Recommends,,Challenging environment,1,,,,,3.0,2.0,3.0,2.0,4.0,1.0
Sat Jun 23 2018 15:27:28 GMT-0700 (Pacific Daylight Time),Warehouse Order Selector,"Portland, OR",Former Employee,Positive,Recommends,,Seasonal temp position is unfair,1,2,,,,3.0,3.0,2.0,3.0,2.0,3.0
Tue Jun 12 2018 16:33:03 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Sales Rep,,,,,,4.0,2.0,3.0,4.0,4.0,2.0
Tue Jun 12 2018 18:05:15 GMT-0700 (Pacific Daylight Time),Insghts Senior Manager,"Plano, TX",Current Employee,Positive,Recommends,,Giant corporation with the usual drawbacks,,,,,,4.0,,,,,
Mon Jun 25 2018 19:33:24 GMT-0700 (Pacific Daylight Time),Unit Manager,"Jacksonville, FL",Current Employee,Positive,Recommends,,Over worked,,1,,,,2.0,1.0,3.0,2.0,2.0,3.0
Mon Jun 11 2018 18:47:07 GMT-0700 (Pacific Daylight Time),Human Resources Representative,"New York, NY",Current Employee,Positive,Recommends,,Great place to learn,,,,,,4.0,4.0,3.0,5.0,3.0,4.0
Tue Jun 26 2018 06:58:02 GMT-0700 (Pacific Daylight Time),Senior Instrumentation Technician,"Fort Pierce, FL",Former Employee,Positive,Recommends,,Sr Instrumentation Technician,1,,,,,3.0,2.0,3.0,3.0,5.0,2.0
Mon Jun 25 2018 04:51:09 GMT-0700 (Pacific Daylight Time),Merchandiser,"Burnsville, MN",Current Employee,Positive,Recommends,,Decent job,5,1,,,,2.0,1.0,3.0,2.0,4.0,2.0
Sun Jun 10 2018 13:11:46 GMT-0700 (Pacific Daylight Time),Merchandiser,"Orlando, FL",Former Employee,Neutral,Recommends,,Merchandiser,1,,,,,4.0,3.0,4.0,5.0,4.0,4.0
Fri Jun 08 2018 17:47:51 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Key Account Manager,,,,,,4.0,3.0,3.0,4.0,2.0,4.0
Fri Jun 08 2018 10:00:29 GMT-0700 (Pacific Daylight Time),Merchandiser,"Ontario, OH",Former Employee,Neutral,Recommends,,Merchandiser,1,,,,,5.0,3.0,4.0,5.0,4.0,4.0
Thu Jun 21 2018 15:35:18 GMT-0700 (Pacific Daylight Time),Delivery Supervisor,"Nitro, WV",Former Employee,Neutral,Recommends,,Delivery Supervisor,1,1,,,,2.0,1.0,3.0,3.0,3.0,1.0
Fri Jun 08 2018 13:02:00 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Merchandiser,,,,,,4.0,,,,,
Wed Jun 06 2018 16:29:10 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Software Engineer,,,,,,4.0,5.0,5.0,3.0,3.0,2.0
Wed Jun 13 2018 12:23:26 GMT-0700 (Pacific Daylight Time),Associate Finance Manager,"Chicago, IL",Current Employee,Neutral,Recommends,,Associate Finance Manager,1,4,,,,3.0,5.0,5.0,2.0,3.0,4.0
Thu Jun 14 2018 15:23:20 GMT-0700 (Pacific Daylight Time),Csms,"Colorado Springs, CO",Former Employee,Neutral,Recommends,,Frito Lay CSMS,1,5,,,,2.0,2.0,1.0,1.0,1.0,2.0
Wed Jun 06 2018 13:06:12 GMT-0700 (Pacific Daylight Time),Human Resources Manager,"Pennsauken, NJ",Current Employee,Neutral,Recommends,,Manager Human Resources,1,,,,,5.0,5.0,5.0,5.0,2.0,5.0
Tue Jun 19 2018 20:24:51 GMT-0700 (Pacific Daylight Time),Quality Control Technician,"Johnstown, PA",Current Employee,Neutral,Recommends,,Decent job for this area.,1,,,,,3.0,1.0,3.0,3.0,4.0,2.0
Wed Jun 20 2018 14:26:15 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Maintenance,,,,,,2.0,1.0,1.0,1.0,2.0,1.0
Tue Jun 05 2018 11:27:34 GMT-0700 (Pacific Daylight Time),Food Service Coordinator,"Denver, CO",Current Employee,Neutral,Doesn't Recommend,,Great Company,3,,,,,4.0,,,,,
Tue Jun 19 2018 10:42:34 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Heart Break,1,,,,,3.0,3.0,4.0,3.0,3.0,2.0
Sun Jun 17 2018 18:32:18 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,"Good Company, Hard Work",,,,,,3.0,,,,,
Mon Jun 18 2018 15:02:43 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Looking for employment in warehouse,,,,,,3.0,,,,,
Wed Jun 13 2018 01:04:52 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,"Relatively good pay, no upward mobility",5,2,,,,3.0,4.0,2.0,3.0,4.0,3.0
Sun Jun 17 2018 07:17:03 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Company,,,,,,3.0,,,,,
Thu Jun 14 2018 18:30:37 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,General labor,,1,,,,2.0,4.0,4.0,5.0,3.0,4.0
Fri Jun 01 2018 08:52:59 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Supervisor,,,,,,4.0,,,,,
Fri Jun 15 2018 07:23:51 GMT-0700 (Pacific Daylight Time),Logistics Analyst,"Dallas, TX",Current Employee,Neutral,Doesn't Recommend,,Logistics Analyst,1,,,,,3.0,4.0,3.0,3.0,3.0,3.0
Thu May 31 2018 07:56:18 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Food Service Rep,,,,,,4.0,4.0,3.0,3.0,3.0,4.0
Fri Jun 08 2018 14:42:43 GMT-0700 (Pacific Daylight Time),Merchandiser,,Current Employee,Positive,Recommends,,Pepsi,1,3,,,,3.0,2.0,2.0,3.0,4.0,1.0
Tue Jun 12 2018 15:05:45 GMT-0700 (Pacific Daylight Time),Order Picker,"Newport News, VA",Former Employee,Positive,Recommends,,Work hard or go home,1,,,,,3.0,3.0,4.0,3.0,5.0,3.0
Mon Jul 02 2018 15:03:08 GMT-0700 (Pacific Daylight Time),IT Analyst,"Somers, NY",Current Employee,Positive,Recommends,,"Keep your head low, if you're in IT",5,3,,,,1.0,2.0,2.0,1.0,4.0,1.0
Tue May 22 2018 08:44:04 GMT-0700 (Pacific Daylight Time),Financial Analyst,"Purchase, NY",Former Employee,Positive,Recommends,,Great company!,1,2,,,,5.0,5.0,4.0,5.0,4.0,4.0
Tue May 29 2018 09:45:24 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Merchandiser,,,,,,4.0,,,,,
Mon May 28 2018 13:17:40 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,HR,,,,,,4.0,5.0,4.0,4.0,4.0,4.0
Thu May 24 2018 07:40:21 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,HR Director,,1,,,,5.0,4.0,5.0,4.0,4.0,4.0
Mon Jun 11 2018 11:51:44 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great learnings,,,,,,3.0,2.0,2.0,3.0,3.0,2.0
Tue May 22 2018 19:44:35 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Technology Intern,,1,,,,4.0,4.0,2.0,5.0,4.0,5.0
Tue Jun 05 2018 20:11:49 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Oakland, CA",Former Employee,Negative,Doesn't Recommend,,forklift operator,1,2,,,,2.0,1.0,2.0,2.0,1.0,1.0
Mon Jun 04 2018 17:53:40 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,It was a bbetter company to work for years ago,,1,,,,3.0,3.0,1.0,3.0,3.0,1.0
Wed Jun 27 2018 07:20:40 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Sales representative,,1,,,,1.0,3.0,1.0,1.0,3.0,1.0
Tue May 22 2018 09:41:59 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Purchase, NY",Former Employee,Negative,Doesn't Recommend,,Engineer Manufacturing,1,,,,,5.0,,,,,
Sat Jun 23 2018 21:55:04 GMT-0700 (Pacific Daylight Time),Route Sales Representative,"Brooklyn, NY",Current Employee,Negative,Doesn't Recommend,,Slavery,1,4,,,,1.0,2.0,1.0,1.0,2.0,1.0
Sat May 19 2018 14:45:23 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Frisco, TX",Former Employee,Negative,Doesn't Recommend,,Good place to work but need more flexible promotion guidelines,5,1,,,,4.0,4.0,4.0,3.0,4.0,4.0
Mon May 21 2018 13:00:22 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Pepsi Co,,,,,,4.0,,,,,
Sun May 20 2018 12:31:01 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Dbay driver,,,,,,4.0,5.0,4.0,4.0,4.0,3.0
Fri May 18 2018 21:34:17 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Development program,,,,,,4.0,,,,,
Thu May 17 2018 07:46:15 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Sales rep,1,,,,,4.0,2.0,5.0,5.0,5.0,3.0
Thu May 17 2018 15:02:27 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Recommends,,Good place to work,,,,,,4.0,4.0,,,,
Tue May 29 2018 10:09:28 GMT-0700 (Pacific Daylight Time),Technician,"Clovis, CA",Former Employee,Negative,Recommends,,Technician,1,1,,,,3.0,3.0,3.0,3.0,3.0,3.0
Mon May 07 2018 07:15:17 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Recommends,,Sales manager,,3,,,,4.0,2.0,4.0,3.0,4.0,4.0
Sat May 12 2018 16:24:56 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Recommends,,Associate Analyst,,,,,,4.0,4.0,5.0,4.0,4.0,4.0
Mon May 21 2018 08:29:40 GMT-0700 (Pacific Daylight Time),Sales Leadership,"Chicago, IL",Former Employee,Negative,Recommends,,"Highly political, who you know vs how good your work is. A lot of people blocking future roles.",1,3,,,,3.0,3.0,2.0,2.0,4.0,2.0
Sun May 27 2018 04:22:45 GMT-0700 (Pacific Daylight Time),Director,"Chicago, IL",Current Employee,Negative,Recommends,,Interesting Times,1,,,,,3.0,4.0,3.0,3.0,4.0,3.0
Wed Jun 13 2018 13:12:31 GMT-0700 (Pacific Daylight Time),Process Engineer,"Plano, TX",Current Employee,Negative,Recommends,,Going down the tubes,1,5,,,,1.0,3.0,1.0,1.0,3.0,1.0
Wed May 09 2018 11:57:36 GMT-0700 (Pacific Daylight Time),Delivery Driver & Customer Service,"Orlando, FL",Current Employee,Negative,Recommends,,"If you’re looking for a great place to call home, join the roster.",1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon May 07 2018 18:43:22 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Recommends,,Pepsico,,,,,,5.0,5.0,5.0,5.0,,
Wed May 16 2018 14:12:56 GMT-0700 (Pacific Daylight Time),Operations Manager,"Purchase, NY",Current Employee,Negative,Recommends,,Skills not compensated,,3,,,,3.0,4.0,3.0,4.0,2.0,3.0
Mon May 07 2018 13:05:27 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Great Company,,,,,,5.0,4.0,5.0,5.0,4.0,5.0
Mon May 21 2018 15:50:49 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Pepsi college hire,,,,,,2.0,1.0,2.0,3.0,4.0,1.0
Mon May 21 2018 20:35:27 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Merchandiser,,,,,,2.0,,,,,
Sat May 19 2018 13:22:36 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Lack of growth opportunity,,2,,,,2.0,1.0,1.0,3.0,3.0,2.0
Sat May 19 2018 16:28:43 GMT-0700 (Pacific Daylight Time),Senior Financial Analyst,"New York, NY",Former Employee,Positive,Recommends,,Finance Analyst,1,,,,,3.0,3.0,4.0,3.0,4.0,3.0
Wed Apr 18 2018 00:15:40 GMT-0700 (Pacific Daylight Time),Maintenance Mechanic,"Modesto, CA",Current Employee,Positive,Recommends,,Maintenance mechanic,1,5,,,,5.0,3.0,3.0,4.0,5.0,1.0
Sun May 13 2018 16:29:47 GMT-0700 (Pacific Daylight Time),Associate Principal Scientist,"Plano, TX",Former Employee,Positive,Recommends,,Went downhill fast,1,4,,,,2.0,4.0,1.0,2.0,2.0,2.0
Thu May 03 2018 19:19:15 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great with some opportunities,,,,,,4.0,4.0,4.0,3.0,5.0,3.0
Sun May 13 2018 17:38:23 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Mehhh,,2,,,,3.0,1.0,1.0,3.0,2.0,2.0
Mon May 14 2018 12:53:14 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Not Great Not Bad,,2,,,,3.0,5.0,3.0,5.0,4.0,3.0
Wed May 02 2018 17:14:42 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Sales Maanger,,,,,,5.0,3.0,4.0,5.0,4.0,4.0
Thu May 03 2018 11:18:17 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Operations Technician,,,,,,4.0,4.0,5.0,5.0,5.0,4.0
Wed May 02 2018 09:25:31 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Sales,,,,,,4.0,4.0,4.0,4.0,3.0,4.0
Sat May 12 2018 07:19:45 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great Starting Point,,2,,,,3.0,1.0,1.0,5.0,4.0,4.0
Mon Apr 30 2018 21:35:36 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Marketing Analyst,,,,,,5.0,4.0,5.0,5.0,4.0,4.0
Tue Jun 05 2018 08:33:10 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Purchase, NY",Former Employee,Positive,Recommends,,working,3,1,,,,1.0,3.0,1.0,2.0,2.0,1.0
Thu May 31 2018 16:28:48 GMT-0700 (Pacific Daylight Time),District Sales Leader,"Cleveland, OH",Current Employee,Positive,Recommends,,District Sales Leader,3,6,,,,1.0,1.0,3.0,2.0,5.0,1.0
Thu Apr 26 2018 08:57:38 GMT-0700 (Pacific Daylight Time),Associate Marketing Manager,"Plano, TX",Current Employee,Positive,Recommends,,Marketing Department Rocks!,1,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sat May 12 2018 03:31:21 GMT-0700 (Pacific Daylight Time),Geo Box Driver,"Maumelle, AR",Former Employee,Positive,Recommends,,"Faulty equipment, pushed hard to get a lot done in little time",1,1,,,,3.0,2.0,3.0,4.0,5.0,3.0
Mon May 14 2018 03:31:47 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Benicia, CA",Former Employee,Positive,Recommends,,Great place to start,8,,,,,3.0,3.0,2.0,2.0,4.0,3.0
Fri Apr 27 2018 16:52:24 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Great,,,,,,4.0,4.0,4.0,4.0,4.0,4.0
Wed May 09 2018 07:16:09 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Purchase, NY",Former Employee,Neutral,Doesn't Recommend,,Stagnant Growth and Poor Culture (Purchase HQ),1,2,,,,2.0,3.0,1.0,1.0,3.0,2.0
Fri May 11 2018 07:11:30 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Princpal Scientist,,,,,,3.0,2.0,3.0,3.0,2.0,2.0
Thu May 10 2018 08:38:00 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Pepsico Review,,,,,,3.0,3.0,3.0,4.0,4.0,4.0
Sun Apr 22 2018 19:20:30 GMT-0700 (Pacific Daylight Time),Account Sales Manager (PSR),"Pleasant Prairie, WI",Former Employee,Neutral,Doesn't Recommend,,PSR,3,1,,,,4.0,1.0,4.0,5.0,3.0,
Wed Apr 25 2018 13:09:01 GMT-0700 (Pacific Daylight Time),SAP Technical Project Manager,"Chicago, IL",Former Employee,Neutral,Doesn't Recommend,,SAP Technical Project Manager,8,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Apr 24 2018 17:30:29 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Indianapolis, IN",Former Employee,Neutral,Doesn't Recommend,,Great company but still some issues,1,,,,,4.0,3.0,4.0,5.0,5.0,2.0
Sun May 06 2018 19:24:17 GMT-0700 (Pacific Daylight Time),Director,"New York, NY",Former Employee,Neutral,Doesn't Recommend,,"Slow, Corporate, Political",1,1,,,,3.0,5.0,3.0,3.0,3.0,2.0
Wed Apr 18 2018 16:45:46 GMT-0700 (Pacific Daylight Time),Senior Supply Chain Analyst,,Former Employee,Neutral,Doesn't Recommend,,Sr Supply Chain Analyst,1,2,,,,4.0,2.0,5.0,3.0,4.0,3.0
Mon Apr 23 2018 17:59:44 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,sales warehouser,,,,,,4.0,3.0,4.0,4.0,4.0,3.0
Wed May 02 2018 07:49:21 GMT-0700 (Pacific Daylight Time),AOM Presales,"Nashville, TN",Current Employee,Neutral,Recommends,,Great Company Poor Management & Time Demanding,8,3,,,,3.0,2.0,3.0,3.0,4.0,1.0
Tue May 08 2018 11:53:08 GMT-0700 (Pacific Daylight Time),Bulk Account Representative,,Current Employee,Neutral,Recommends,,Bulk Account Representive,5,,,,,3.0,3.0,4.0,3.0,4.0,3.0
Thu May 03 2018 15:47:49 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Route Sales Representative,,3,,,,2.0,1.0,1.0,1.0,1.0,1.0
Wed Apr 18 2018 18:07:58 GMT-0700 (Pacific Daylight Time),Senior Manager,"Purchase, NY",Former Employee,Neutral,Recommends,,Senior Manager,1,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu May 24 2018 04:58:33 GMT-0700 (Pacific Daylight Time),Frontline,"Milwaukee, WI",Current Employee,Neutral,Recommends,,Worst Job I’ve Ever Had,1,5,,,,1.0,1.0,1.0,1.0,5.0,1.0
Tue Apr 17 2018 14:51:30 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,A good company,,1,,,,5.0,5.0,5.0,4.0,4.0,5.0
Tue Apr 17 2018 09:23:03 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Good place to work,,1,,,,4.0,4.0,3.0,3.0,5.0,3.0
Wed May 02 2018 20:20:29 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Sanitor,1,1,,,,2.0,3.0,1.0,2.0,4.0,1.0
Wed Apr 11 2018 15:58:14 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Nice work place,,2,,,,5.0,5.0,5.0,4.0,3.0,4.0
Mon Apr 30 2018 20:52:19 GMT-0700 (Pacific Daylight Time),Analyst,,Former Employee,Neutral,Recommends,,"Great company, bad managers.",1,1,,,,3.0,2.0,4.0,5.0,5.0,3.0
Tue May 01 2018 12:54:11 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,PepsiCo,,1,,,,3.0,1.0,2.0,3.0,5.0,2.0
Sat Apr 14 2018 00:13:25 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Manager,,1,,,,5.0,,,,,
Fri Apr 13 2018 07:04:22 GMT-0700 (Pacific Daylight Time),Planning Manager,,Former Employee,Neutral,Doesn't Recommend,,PepsiCo,1,1,,,,4.0,4.0,3.0,3.0,4.0,3.0
Tue Apr 24 2018 14:22:32 GMT-0700 (Pacific Daylight Time),IT Project Manager,"Plano, TX",Former Employee,Neutral,Doesn't Recommend,,Not good for IT careers,1,3,,,,2.0,2.0,2.0,1.0,3.0,1.0
Thu Apr 12 2018 11:04:02 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Outsourced employee,,,,,,4.0,5.0,4.0,3.0,4.0,3.0
Tue Apr 10 2018 22:40:44 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Chicago, IL",Current Employee,Neutral,Doesn't Recommend,,Great place,1,,,,,4.0,5.0,4.0,4.0,5.0,4.0
Sat Apr 07 2018 21:28:38 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"New York, NY",Current Employee,Neutral,Doesn't Recommend,,Overall,3,,,,,4.0,2.0,4.0,4.0,3.0,4.0
Sun Apr 01 2018 16:04:07 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Merchandiser,,2,,,,4.0,2.0,4.0,4.0,4.0,4.0
Wed May 09 2018 19:27:33 GMT-0700 (Pacific Daylight Time),Warehouse,"Arlington, VA",Former Employee,Neutral,Doesn't Recommend,,Dynamic standards (a new way to screw the workers),1,3,,,,1.0,2.0,1.0,1.0,2.0,2.0
Mon Apr 16 2018 17:16:11 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Campus Hire,,3,,,,2.0,4.0,2.0,2.0,1.0,2.0
Thu Apr 05 2018 11:36:54 GMT-0700 (Pacific Daylight Time),Demand Planner,"Chicago, IL",Current Employee,Positive,Recommends,,Supply Chain,3,,,,,4.0,4.0,4.0,3.0,3.0,4.0
Mon Apr 02 2018 12:28:37 GMT-0700 (Pacific Daylight Time),Financial Analyst,"Miami, FL",Former Employee,Positive,Recommends,,Corporate restructuring often gets in the way of your job,3,1,,,,4.0,3.0,3.0,4.0,5.0,3.0
Tue Apr 03 2018 18:29:17 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Account Owner,,,,,,4.0,3.0,4.0,5.0,4.0,4.0
Tue Apr 03 2018 11:29:08 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Packer,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sun Mar 25 2018 19:28:08 GMT-0700 (Pacific Daylight Time),Merchandiser/Driver,"Aurora, IL",Former Employee,Positive,Recommends,,Merchandiser/driver,8,3,,,,4.0,3.0,2.0,3.0,4.0,2.0
Mon Apr 02 2018 09:41:26 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great Place to Work,1,,,,,5.0,5.0,4.0,5.0,4.0,4.0
Sun Apr 01 2018 17:30:03 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,FLL,,,,,,4.0,5.0,3.0,5.0,4.0,3.0
Sat May 05 2018 13:17:47 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,"Sex, lies & more lies",1,3,,,,1.0,3.0,1.0,2.0,3.0,1.0
Sat Mar 31 2018 08:35:37 GMT-0700 (Pacific Daylight Time),Brm,"Dallas, TX",Current Employee,Positive,Recommends,,BRM,1,,,,,5.0,3.0,5.0,5.0,4.0,5.0
Thu Mar 29 2018 08:24:20 GMT-0700 (Pacific Daylight Time),"Plano, TX","Plano, TX",Current Employee,Positive,Recommends,,IT Organization,,1,,,,4.0,2.0,3.0,4.0,4.0,2.0
Fri Apr 13 2018 08:22:31 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Manager,,1,,,,2.0,1.0,3.0,2.0,3.0,1.0
Wed Apr 11 2018 21:01:19 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,Fair but still freezes sometimes,,,,,,3.0,3.0,3.0,3.0,3.0,3.0
