date,employee_title,location,employee_status,outlook,recommend,approve_ceo,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Mon Jun 04 2018 13:38:24 GMT-0700 (Pacific Daylight Time),Software Developer,"Boston, MA",Current Employee,Negative,Doesn't Recommend,,Software Developers,3,7,,,,3.0,3.0,2.0,3.0,3.0,2.0
Wed Jun 13 2018 15:54:22 GMT-0700 (Pacific Daylight Time),Sales Associate,"Atlanta, GA",Former Employee,Negative,Doesn't Recommend,,Local Office Sales Agent,3,4,,,,2.0,1.0,2.0,2.0,2.0,1.0
Sat Jun 02 2018 20:49:39 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Principal Analyst,,,,,,5.0,,,,,
Mon Jul 02 2018 11:53:53 GMT-0700 (Pacific Daylight Time),IT Auditor,"Boston, MA",Current Employee,Neutral,Recommends,,IT Audit,1,8,,,,1.0,3.0,2.0,4.0,4.0,2.0
Wed Apr 25 2018 22:21:49 GMT-0700 (Pacific Daylight Time),Insurance Sales Agent,"Plano, TX",Current Employee,Neutral,Recommends,,Inside Sales Representatives (Insurance Sales Advisor),1,11,,,,5.0,5.0,5.0,5.0,5.0,3.0
Wed May 30 2018 19:07:19 GMT-0700 (Pacific Daylight Time),Retention Specialist,"Tampa, FL",Current Employee,Neutral,Recommends,,Amazing place,1,,,,,5.0,5.0,5.0,5.0,5.0,4.0
Tue May 15 2018 06:30:35 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,"Interesting work, never know if your job will be there in the morning",1,15,,,,3.0,4.0,3.0,3.0,4.0,2.0
Thu May 24 2018 16:34:31 GMT-0700 (Pacific Daylight Time),Manager of Operations and Business Integration,"Seattle, WA",Former Employee,Neutral,Recommends,,Good company going through too much change,1,10,,,,3.0,4.0,2.0,3.0,5.0,2.0
Sun May 27 2018 04:35:19 GMT-0700 (Pacific Daylight Time),Attorney,,Current Employee,Neutral,Recommends,,Good place to work,3,1,,,,5.0,5.0,5.0,4.0,4.0,4.0
Sat May 26 2018 12:28:47 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Director,1,,,,,5.0,3.0,5.0,5.0,5.0,5.0
Sat May 19 2018 12:36:05 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,"Fantastic place to work, especially for young professionals",,2,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Jun 26 2018 15:46:24 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Claims Resolution Specialist,,4,,,,1.0,,,,,
Mon May 21 2018 10:21:44 GMT-0700 (Pacific Daylight Time),Sales Representative,"Hoffman Estates, IL",Current Employee,Neutral,Recommends,,Sales Rep,1,1,,,,4.0,4.0,4.0,4.0,4.0,3.0
Tue May 29 2018 12:50:24 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,"Best"" place to work",,7,,,,2.0,4.0,2.0,3.0,5.0,1.0
Tue Jun 19 2018 07:25:28 GMT-0700 (Pacific Daylight Time),Claims Adjuster,"Warrenville, IL",Former Employee,Negative,Doesn't Recommend,,Extreme Micromanaging/High Turnover,1,15,,,,1.0,1.0,1.0,1.0,5.0,1.0
Wed Jun 27 2018 12:55:10 GMT-0700 (Pacific Daylight Time),Benefits Consultant,"Round Rock, TX",Current Employee,Negative,Doesn't Recommend,,They call you for one thing but they really mean something else,1,1,,,,1.0,1.0,1.0,1.0,1.0,1.0
Wed May 09 2018 09:48:23 GMT-0700 (Pacific Daylight Time),Analyst,,Former Employee,Negative,Doesn't Recommend,,Great Benefits - Typical Corporate Environment,1,5,,,,4.0,5.0,2.0,5.0,5.0,2.0
Tue Jun 05 2018 15:35:19 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Great benefits,,,,,,3.0,4.0,5.0,5.0,5.0,3.0
Wed May 23 2018 08:14:02 GMT-0700 (Pacific Daylight Time),Human Resources,,Former Employee,Negative,Doesn't Recommend,,Hard but meaningful work,3,,,,,4.0,2.0,4.0,3.0,3.0,2.0
Thu May 31 2018 11:42:54 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Churn and Burn,5,3,,,,2.0,1.0,2.0,2.0,5.0,1.0
Sat Jun 02 2018 15:54:30 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Claims rep,,1,,,,2.0,1.0,1.0,2.0,2.0,1.0
Thu May 31 2018 22:37:42 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Boston, MA",Current Employee,Negative,Doesn't Recommend,,Claims Adjustment Specialist,3,1,,,,3.0,2.0,1.0,1.0,2.0,1.0
Wed Jun 20 2018 05:55:33 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,utilization review,5,5,,,,1.0,1.0,1.0,1.0,1.0,1.0
Tue Apr 10 2018 06:40:44 GMT-0700 (Pacific Daylight Time),IT Employee,"Boston, MA",Current Employee,Negative,Doesn't Recommend,,"If you want to move up or around, stay away.",8,40,,,,2.0,3.0,1.0,1.0,3.0,2.0
Thu May 17 2018 07:17:02 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Liberty Mutual,,,,,,5.0,,,,,
Fri May 11 2018 10:39:34 GMT-0700 (Pacific Daylight Time),Software Engineer,"Boston, MA",Current Employee,Negative,Doesn't Recommend,,Software Engineer,1,2,,,,4.0,4.0,3.0,3.0,2.0,2.0
Wed May 16 2018 17:01:32 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,ADP,,,,,,4.0,5.0,5.0,5.0,4.0,3.0
Sun May 13 2018 18:47:19 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Boston, MA",Former Employee,Negative,Doesn't Recommend,,Underwriter,1,1,,,,4.0,,,,,
Tue May 08 2018 15:48:47 GMT-0700 (Pacific Daylight Time),Claims Adjuster,"Allentown, PA",Current Employee,Negative,Doesn't Recommend,,Property adjuster,8,2,,,,4.0,4.0,4.0,4.0,4.0,5.0
Tue May 22 2018 11:00:12 GMT-0700 (Pacific Daylight Time),Analyst,"Boston, MA",Former Employee,Negative,Doesn't Recommend,,Great company to work for. Just have no cohesive direction at the moment.,3,4,,,,2.0,3.0,3.0,2.0,3.0,2.0
Tue Jun 05 2018 09:31:19 GMT-0700 (Pacific Daylight Time),Bodily Injury Adjuster,"Lake Mary, FL",Former Employee,Negative,Doesn't Recommend,,"A sunken, place get out - BI",1,15,,,,1.0,1.0,1.0,1.0,3.0,1.0
Tue May 15 2018 16:50:29 GMT-0700 (Pacific Daylight Time),IT Project Lead,"Seattle, WA",Former Employee,Negative,Doesn't Recommend,,Former IT Project Lead,1,7,,,,2.0,4.0,2.0,3.0,4.0,2.0
Wed May 23 2018 12:35:10 GMT-0700 (Pacific Daylight Time),Corporate Account Specialist,"Portsmouth, NH",Former Employee,Negative,Doesn't Recommend,,Solid Company,1,,,,,3.0,3.0,3.0,2.0,4.0,4.0
Thu May 17 2018 06:25:13 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,Solid company going through big transition,,3,,,,3.0,3.0,2.0,3.0,5.0,2.0
Mon May 07 2018 20:28:56 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Doesn't Recommend,,Marketing Intern,,,,,,5.0,4.0,4.0,4.0,3.0,4.0
Sat May 19 2018 14:25:41 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Doesn't Recommend,,Disability,,1,,,,3.0,4.0,3.0,5.0,,
Sun May 06 2018 12:07:18 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,Great Company,,,,,,5.0,3.0,5.0,5.0,5.0,5.0
Sat Apr 21 2018 07:00:10 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Boston, MA",Former Employee,Positive,Doesn't Recommend,,The Good and the Bad,8,15,,,,3.0,4.0,3.0,2.0,5.0,2.0
Mon May 07 2018 06:52:36 GMT-0700 (Pacific Daylight Time),Resolution Specialist,"Hunt Valley, MD",Former Employee,Positive,Doesn't Recommend,,resolution specialist,1,,,,,4.0,3.0,5.0,3.0,3.0,3.0
Sun Apr 22 2018 13:31:19 GMT-0700 (Pacific Daylight Time),Support Services,"Phoenix, AZ",Current Employee,Positive,Doesn't Recommend,,Liberty Mutual Insurance,1,5,,,,4.0,4.0,3.0,3.0,4.0,3.0
Fri Jun 08 2018 08:12:50 GMT-0700 (Pacific Daylight Time),Claims Adjuster,"Charlotte, NC",Former Employee,Positive,Doesn't Recommend,,Unreasonable Expectations,1,4,,,,1.0,1.0,1.0,1.0,3.0,1.0
Fri Jun 08 2018 20:17:45 GMT-0700 (Pacific Daylight Time),CSR2,"Portland, OR",Former Employee,Positive,Doesn't Recommend,,Csr,1,1,,,,1.0,1.0,1.0,1.0,2.0,1.0
Thu May 03 2018 08:08:10 GMT-0700 (Pacific Daylight Time),Insurance Sales Agent,"Lake Mary, FL",Former Employee,Positive,Doesn't Recommend,,"Started off excellent, then the goals and micro management increased",3,8,,,,3.0,5.0,4.0,2.0,4.0,5.0
Thu May 03 2018 10:59:58 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Lots of mobility and good benefits,,,,,,4.0,,,,,
Wed May 02 2018 18:52:12 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great place if self driven,,,,,,4.0,4.0,3.0,2.0,4.0,3.0
Wed Mar 21 2018 14:17:29 GMT-0700 (Pacific Daylight Time),Director,"Boston, MA",Current Employee,Positive,Recommends,,Turning South,1,42,,,,2.0,4.0,4.0,2.0,4.0,1.0
Sun Apr 29 2018 12:56:08 GMT-0700 (Pacific Daylight Time),Software Developer,"Portsmouth, NH",Current Employee,Positive,Recommends,,"IT People are awesome, but the business is another story",1,7,,,,3.0,5.0,5.0,3.0,5.0,2.0
Tue Apr 17 2018 05:40:54 GMT-0700 (Pacific Daylight Time),Customer Service Specialist,"Phoenix, AZ",Current Employee,Positive,Recommends,,Control Your Destiny,3,3,,,,5.0,5.0,5.0,5.0,5.0,3.0
Thu Apr 26 2018 15:12:56 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Good,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Apr 25 2018 06:05:51 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Dover, NH",Former Employee,Positive,Recommends,,Inefficient,5,12,,,,2.0,2.0,1.0,3.0,4.0,1.0
Mon Apr 23 2018 22:03:28 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,If you like reorgs this is the place to work!,1,8,,,,3.0,3.0,2.0,1.0,2.0,1.0
Wed Apr 25 2018 14:13:30 GMT-0700 (Pacific Daylight Time),Sales Representative,"Saint Louis, MO",Current Employee,Positive,Recommends,,Sales Representative,1,,,,,4.0,3.0,5.0,4.0,4.0,5.0
Wed Apr 25 2018 06:55:26 GMT-0700 (Pacific Daylight Time),Coordinator,,Current Employee,Positive,Recommends,,Coordinator,3,,,,,5.0,5.0,5.0,3.0,4.0,3.0
Mon Apr 16 2018 15:04:14 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Boston, MA",Current Employee,Positive,Doesn't Recommend,,Casualty Claims,1,3,,,,4.0,4.0,4.0,2.0,2.0,3.0
Tue Apr 17 2018 07:59:19 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,Commercial Lines Underwriter,,2,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Apr 17 2018 08:18:16 GMT-0700 (Pacific Daylight Time),Sales Representative,"Hoffman Estates, IL",Current Employee,Positive,Doesn't Recommend,,Awesome Company!,1,2,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sat Apr 28 2018 07:15:58 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Boston, MA",Current Employee,Positive,Doesn't Recommend,,"Okay place, but know what you're getting into",1,5,,,,3.0,4.0,3.0,3.0,4.0,2.0
Mon Apr 02 2018 18:04:48 GMT-0700 (Pacific Daylight Time),Creative Services Manager,"Boston, MA",Current Employee,Positive,Doesn't Recommend,,Worked here for 10+ years with increasing responsibility. I’ve worked hard and have been repaid for my efforts.,1,6,,,,5.0,5.0,3.0,4.0,5.0,4.0
Tue Apr 17 2018 12:51:58 GMT-0700 (Pacific Daylight Time),Senior Systems Administrator,"Kansas City, MO",Current Employee,Positive,Doesn't Recommend,,"I used to Love working for Liberty, not so much now",1,15,,,,2.0,5.0,1.0,1.0,2.0,1.0
Mon Apr 23 2018 07:48:32 GMT-0700 (Pacific Daylight Time),Quality Assurance,"Cincinnati, OH",Current Employee,Positive,Doesn't Recommend,,Quality Assurance Manager,5,,,,,4.0,4.0,4.0,3.0,5.0,4.0
Fri May 04 2018 14:04:57 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Dover, NH",Former Employee,Positive,Doesn't Recommend,,LBPS,5,2,,,,2.0,3.0,3.0,2.0,3.0,2.0
Sun Apr 15 2018 09:53:00 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Doesn't Recommend,,Great company!,,1,,,,5.0,,,,,
Thu Apr 19 2018 12:14:29 GMT-0700 (Pacific Daylight Time),Insurance Agent,"Orlando, FL",Former Employee,Positive,Doesn't Recommend,,Insurance Agent,1,,,,,4.0,3.0,3.0,4.0,4.0,3.0
Tue Mar 13 2018 16:11:29 GMT-0700 (Pacific Daylight Time),Senior Product Owner,"Boston, MA",Current Employee,Negative,Doesn't Recommend,,A sad decline,1,38,,,,2.0,5.0,1.0,3.0,4.0,1.0
Mon Apr 23 2018 05:25:36 GMT-0700 (Pacific Daylight Time),Commercial Claims Adjuster,"Dallas, TX",Current Employee,Negative,Doesn't Recommend,,Too much work,3,5,,,,3.0,3.0,3.0,4.0,4.0,3.0
Sat Apr 28 2018 14:43:05 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,It's ok,1,2,,,,3.0,3.0,2.0,5.0,4.0,2.0
Thu Apr 19 2018 22:11:49 GMT-0700 (Pacific Daylight Time),Product Manager,"Boston, MA",Former Employee,Negative,Doesn't Recommend,,Trending in the wrong direction,5,10,,,,2.0,5.0,2.0,2.0,5.0,1.0
Fri May 18 2018 11:23:38 GMT-0700 (Pacific Daylight Time),Sales Manager,"New York, NY",Former Employee,Negative,Doesn't Recommend,,Liberty Mutual is a vile company,3,7,,,,1.0,1.0,1.0,1.0,1.0,
Tue May 01 2018 20:05:57 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Territory Manager,,,,,,3.0,5.0,3.0,3.0,4.0,3.0
Sat May 19 2018 19:00:44 GMT-0700 (Pacific Daylight Time),Bodily Injury Claims Adjuster,"Lake Mary, FL",Former Employee,Negative,Doesn't Recommend,,"Overworked, but good pay",1,4,,,,1.0,1.0,4.0,1.0,4.0,4.0
Thu May 17 2018 12:07:34 GMT-0700 (Pacific Daylight Time),Customer Service Representative,"Plano, TX",Former Employee,Negative,Doesn't Recommend,,"Good benefits, no work life balance",1,6,,,,1.0,1.0,1.0,5.0,5.0,1.0
Sun Apr 15 2018 19:33:36 GMT-0700 (Pacific Daylight Time),Claims Adjuster BI,"Fairfield, OH",Former Employee,Negative,Doesn't Recommend,,Claims adjuster BI,3,10,,,,2.0,1.0,1.0,1.0,5.0,1.0
Wed Apr 11 2018 22:40:10 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Seattle, WA",Former Employee,Negative,Doesn't Recommend,,One of the best insurance companies to work for,1,1,,,,4.0,5.0,4.0,3.0,3.0,4.0
Mon Apr 09 2018 21:19:31 GMT-0700 (Pacific Daylight Time),Sales Agent,"South Bend, IN",Current Employee,Positive,Recommends,,Sale home & auto insurance . Advise customers on various types of products.,3,1,,,,4.0,5.0,5.0,3.0,5.0,5.0
Tue Apr 10 2018 11:11:01 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Claims Service Center Supervisor,,,,,,4.0,4.0,5.0,5.0,5.0,4.0
Tue May 08 2018 09:01:58 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Plano, TX",Former Employee,Positive,Recommends,,Wasted years of my life,5,12,,,,1.0,3.0,1.0,1.0,4.0,1.0
Thu Apr 19 2018 13:43:01 GMT-0700 (Pacific Daylight Time),Inbound Sales Advisor,"Plano, TX",Former Employee,Positive,Recommends,,DRC Sales,1,2,,,,3.0,3.0,3.0,2.0,4.0,2.0
Sun Apr 08 2018 16:38:56 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Anonymous Review,1,,,,,4.0,,,,,
Wed Apr 04 2018 14:44:16 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,"Unprecedented change, innovation, and layoffs. Not for the faint of heart.",1,8,,,,3.0,4.0,3.0,4.0,4.0,2.0
Thu Apr 05 2018 08:18:24 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Director,5,8,,,,3.0,3.0,3.0,4.0,4.0,1.0
Tue Apr 03 2018 17:31:04 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Worcester, MA",Current Employee,Positive,Recommends,,Very Good Company to work for,5,,,,,5.0,5.0,4.0,4.0,4.0,4.0
Tue Oct 31 2017 18:39:02 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,One of the best companies I've worked for to date!,1,46,,,,5.0,4.0,5.0,4.0,5.0,4.0
Tue Apr 03 2018 14:05:54 GMT-0700 (Pacific Daylight Time),Program Manager,"Los Angeles, CA",Current Employee,Positive,Recommends,,Program Manager,5,7,,,,3.0,4.0,3.0,3.0,3.0,2.0
Fri May 04 2018 08:02:20 GMT-0700 (Pacific Daylight Time),Claims Adjuster Representative,"Albany, NY",Current Employee,Negative,Doesn't Recommend,,"Fear Culture Job - but hey, they pay you money",,7,,,,1.0,1.0,1.0,1.0,1.0,1.0
Tue Apr 10 2018 18:14:49 GMT-0700 (Pacific Daylight Time),Staff Attorney,"Seattle, WA",Former Employee,Negative,Doesn't Recommend,,Legal Department,8,3,,,,3.0,2.0,2.0,3.0,4.0,2.0
Sun Apr 01 2018 11:48:09 GMT-0700 (Pacific Daylight Time),Underwriter,"Atlanta, GA",Current Employee,Negative,Doesn't Recommend,,Underwriter,3,,,,,4.0,5.0,5.0,4.0,4.0,4.0
Mon Mar 26 2018 19:48:36 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Great company for Boston-based employees.,,2,,,,4.0,4.0,4.0,4.0,4.0,4.0
Fri Apr 06 2018 17:37:39 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,In flux,,4,,,,3.0,,,,,
Thu May 03 2018 19:54:58 GMT-0700 (Pacific Daylight Time),GOLD Associate,"Plano, TX",Current Employee,Negative,Doesn't Recommend,,Stressful Environment,1,3,,,,1.0,1.0,1.0,1.0,2.0,1.0
Tue Apr 10 2018 18:15:17 GMT-0700 (Pacific Daylight Time),Business Systems Analyst,,Former Employee,Negative,Doesn't Recommend,,Business Systems Analyst,1,3,,,,2.0,4.0,1.0,1.0,4.0,2.0
Fri Mar 09 2018 08:02:02 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,A once great company that has lost itself,1,18,,,,3.0,4.0,3.0,2.0,4.0,3.0
Tue Mar 27 2018 05:46:36 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Great Place to work,,1,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Mar 29 2018 11:37:09 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Dover, NH",Former Employee,Negative,Doesn't Recommend,,Case Manager,1,,,,,5.0,1.0,1.0,1.0,1.0,1.0
Tue Mar 20 2018 07:08:55 GMT-0700 (Pacific Daylight Time),Business Systems Analyst,"Dover, NH",Former Employee,Positive,Recommends,,Business System Analyst,1,12,,,,3.0,3.0,3.0,4.0,4.0,2.0
Thu Apr 12 2018 20:55:05 GMT-0700 (Pacific Daylight Time),Sales Associate,"Dallas, TX",Former Employee,Positive,Recommends,,sales,1,,,,,3.0,1.0,2.0,3.0,4.0,4.0
Wed Mar 28 2018 17:07:50 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great Company,,,,,,5.0,5.0,5.0,5.0,4.0,5.0
Thu Apr 19 2018 17:17:40 GMT-0700 (Pacific Daylight Time),Software Developer,"Seattle, WA",Former Employee,Positive,Recommends,,SAVE YOURSELF!!!,3,21,,,,1.0,5.0,1.0,1.0,1.0,1.0
Wed Mar 28 2018 05:56:26 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,"Great place to work, great training",,,,,,5.0,5.0,5.0,5.0,5.0,4.0
Tue Mar 27 2018 18:48:54 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Real Estare,,,,,,4.0,,,,,
Wed Apr 04 2018 14:27:14 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Not as sweet as it used to be,,3,,,,3.0,4.0,3.0,3.0,4.0,3.0
Sun Mar 25 2018 06:22:56 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Cincinnati, OH",Former Employee,Positive,Recommends,,Business Analyst,1,1,,,,4.0,4.0,4.0,3.0,4.0,3.0
Fri Apr 06 2018 12:58:22 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Customer info representative,5,3,,,,2.0,1.0,2.0,1.0,3.0,1.0
Wed Apr 18 2018 15:26:58 GMT-0700 (Pacific Daylight Time),Vice President,"Boston, MA",Current Employee,Positive,Recommends,,Losing great talent daily,3,19,,,,1.0,3.0,1.0,1.0,3.0,1.0
Tue Apr 24 2018 12:43:26 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Poorly Managed Company,,8,,,,1.0,3.0,1.0,2.0,3.0,1.0
Thu Mar 08 2018 17:38:24 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Mixed bag,,6,,,,4.0,5.0,5.0,4.0,4.0,2.0
Mon Apr 02 2018 16:52:45 GMT-0700 (Pacific Daylight Time),State BI Manager,"Lake Mary, FL",Former Employee,Neutral,Doesn't Recommend,,BI Claims Manager,5,2,,,,3.0,3.0,2.0,3.0,4.0,2.0
Fri Apr 06 2018 16:45:15 GMT-0700 (Pacific Daylight Time),Unlicensed Billing Representative,,Former Employee,Neutral,Doesn't Recommend,,It has its pros and cons,1,,,,,3.0,1.0,5.0,3.0,4.0,5.0
Tue Apr 24 2018 12:20:41 GMT-0700 (Pacific Daylight Time),Short Term Disability Case Manager,"Rocky Hill, CT",Former Employee,Neutral,Doesn't Recommend,,Horrible experience. Don't let this place crush your spirit,1,4,,,,1.0,1.0,1.0,1.0,1.0,1.0
Wed Mar 28 2018 18:52:47 GMT-0700 (Pacific Daylight Time),Sales,,Current Employee,Neutral,Doesn't Recommend,,Company is changing - Sales,5,4,,,,3.0,3.0,4.0,3.0,5.0,3.0
Sat Apr 21 2018 09:08:59 GMT-0700 (Pacific Daylight Time),Claims Resolution Specialist,"Danvers, MA",Former Employee,Neutral,Doesn't Recommend,,Steer clear.,5,7,,,,1.0,1.0,3.0,3.0,3.0,2.0
Wed Mar 21 2018 12:46:05 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Doesn't Recommend,,Liberty mutual,,,,,,4.0,5.0,5.0,4.0,5.0,4.0
Fri Mar 16 2018 15:24:30 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Doesn't Recommend,,"Nice place to visit, but…",,8,,,,3.0,3.0,2.0,3.0,4.0,3.0
Tue Mar 27 2018 07:48:09 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Lake Mary, FL",Current Employee,Neutral,Doesn't Recommend,,Lake Mary Office,3,3,,,,3.0,2.0,2.0,3.0,3.0,1.0
Tue Apr 17 2018 22:05:06 GMT-0700 (Pacific Daylight Time),ACT Inbound Sales Representative,"Chandler, AZ",Former Employee,Negative,Doesn't Recommend,,I felt like a number,1,8,,,,1.0,1.0,1.0,1.0,1.0,1.0
Thu Mar 08 2018 09:21:48 GMT-0800 (Pacific Standard Time),Senior Analyst,"Boston, MA",Current Employee,Negative,Doesn't Recommend,,Terrible talent and bureaucracy,3,18,,,,2.0,5.0,3.0,5.0,2.0,1.0
Wed Mar 21 2018 18:30:13 GMT-0700 (Pacific Daylight Time),Senior Software Developer,"Dover, NH",Current Employee,Negative,Doesn't Recommend,,Good company that has the potential to be great,5,5,,,,3.0,5.0,5.0,3.0,3.0,4.0
Tue Mar 20 2018 04:55:50 GMT-0700 (Pacific Daylight Time),Customer Service Representative,"Plano, TX",Current Employee,Negative,Doesn't Recommend,,Customer Service Rep,3,9,,,,2.0,2.0,3.0,1.0,4.0,1.0
Mon Mar 12 2018 17:39:22 GMT-0700 (Pacific Daylight Time),Business Systems Analyst,"Seattle, WA",Former Employee,Negative,Doesn't Recommend,,Business Systems Analyst,1,1,,,,5.0,5.0,5.0,3.0,4.0,3.0
Tue Mar 13 2018 13:35:05 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Great place to work,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Mar 05 2018 18:09:01 GMT-0800 (Pacific Standard Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Senior Analyst,,3,,,,4.0,5.0,3.0,4.0,2.0,2.0
Fri Apr 13 2018 13:12:31 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Negative,Doesn't Recommend,,Insane,,6,,,,1.0,1.0,1.0,1.0,1.0,1.0
Wed Apr 11 2018 05:35:41 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Disaster,1,10,,,,1.0,2.0,1.0,2.0,3.0,1.0
Sat Apr 14 2018 15:13:10 GMT-0700 (Pacific Daylight Time),Senior Claims Examiner,"Irving, TX",Current Employee,Negative,Doesn't Recommend,,The Program,1,3,,,,1.0,1.0,2.0,1.0,3.0,1.0
Mon Mar 26 2018 08:38:30 GMT-0700 (Pacific Daylight Time),Inside Sales Representative,"Ann Arbor, MI",Former Employee,Neutral,Recommends,,Good Company,1,,,,,3.0,2.0,3.0,3.0,4.0,4.0
Tue Mar 06 2018 12:10:14 GMT-0800 (Pacific Standard Time),Senior Data Scientist,"Boston, MA",Current Employee,Neutral,Recommends,,Great company,1,1,,,,5.0,5.0,4.0,4.0,4.0,4.0
Tue Mar 13 2018 11:11:04 GMT-0700 (Pacific Daylight Time),Internal Audit,"Boston, MA",Former Employee,Neutral,Recommends,,Review from a formal internal audit employee,1,5,,,,3.0,4.0,3.0,3.0,4.0,2.0
